invoice_id,outlet_id,invoice_date,due_date,invoice_amount,paid_date,paid_amount,outstanding,aging_days,status
INV7987862,OUT5635,2025-10-18,2025-10-25,28666,2025-10-25,28666,0,0,Paid
INV7602624,OUT5635,2026-06-07,2026-06-14,376071,2026-06-24,376071,0,0,Paid
INV1036771,OUT5635,2026-01-12,2026-01-19,94207,2026-02-18,94207,0,0,Paid
INV5962521,OUT5636,2025-08-07,2025-09-21,29964,2025-10-04,29964,0,0,Paid
INV406325,OUT5636,2025-08-19,2025-10-03,455156,2025-10-19,455156,0,0,Paid
INV5294568,OUT5636,2025-10-06,2025-11-20,36674,2025-12-18,36674,0,0,Paid
INV4362190,OUT5636,2026-05-15,2026-06-29,142310,2026-07-01,142310,0,0,Paid
INV304960,OUT5636,2026-06-12,2026-07-27,278998,2026-08-17,278998,0,0,Paid
INV4551211,OUT5637,2026-05-06,2026-05-13,458644,2026-05-30,458644,0,0,Paid
INV3888153,OUT5637,2025-08-01,2025-08-08,53931,2025-08-30,53931,0,0,Paid
INV9161342,OUT5637,2025-12-06,2025-12-13,357840,2025-12-24,357840,0,0,Paid
INV9905405,OUT5637,2025-11-22,2025-11-29,103831,2025-12-11,103831,0,0,Paid
INV4148317,OUT5637,2025-09-03,2025-09-10,415917,2025-09-11,415917,0,0,Paid
INV149303,OUT5637,2025-12-01,2025-12-08,206824,2025-12-07,206824,0,0,Paid
INV8940717,OUT5637,2026-02-06,2026-02-13,384732,,0,384732,131,Bad Debt
INV6963845,OUT5637,2025-11-01,2025-11-08,186962,2025-11-30,186962,0,0,Paid
INV3247046,OUT5638,2026-01-24,2026-03-25,145678,2026-04-24,145678,0,0,Paid
INV6557352,OUT5638,2026-04-11,2026-06-10,292748,2026-06-15,292748,0,0,Paid
INV6752037,OUT5638,2025-07-26,2025-09-24,145724,2025-10-08,145724,0,0,Paid
INV4267622,OUT5638,2026-06-19,2026-08-18,167052,2026-09-17,167052,0,0,Paid
INV8063875,OUT5638,2026-02-07,2026-04-08,406989,2026-05-05,406989,0,0,Paid
INV7809950,OUT5638,2025-12-09,2026-02-07,119554,2026-02-26,119554,0,0,Paid
INV3215090,OUT5638,2026-01-05,2026-03-06,287585,2026-03-25,287585,0,0,Paid
INV6471169,OUT5639,2026-03-04,2026-04-18,32819,2026-05-10,32819,0,0,Paid
INV9066730,OUT5639,2026-03-11,2026-04-25,157911,2026-05-06,157911,0,0,Paid
INV4708821,OUT5639,2025-07-13,2025-08-27,175223,2025-09-12,175223,0,0,Paid
INV3623869,OUT5639,2026-02-26,2026-04-12,489680,2026-05-03,489680,0,0,Paid
INV3265768,OUT5639,2025-12-18,2026-02-01,143760,,0,143760,143,Outstanding
INV6040239,OUT5639,2025-09-16,2025-10-31,430513,2025-10-31,430513,0,0,Paid
INV3041548,OUT5639,2026-01-15,2026-03-01,132747,2026-03-03,132747,0,0,Paid
INV7732619,OUT5640,2025-12-31,2025-12-31,189139,,0,189139,175,Overdue
INV5070618,OUT5640,2026-01-06,2026-01-06,82598,2026-01-06,82598,0,0,Paid
INV8737694,OUT5640,2026-04-24,2026-04-24,346276,,0,346276,61,Overdue
INV6484314,OUT5640,2025-08-23,2025-08-23,213588,2025-09-17,213588,0,0,Paid
INV177028,OUT5640,2026-02-08,2026-02-08,351464,,0,351464,136,Overdue
INV9120768,OUT5641,2025-11-29,2026-01-28,167555,2026-01-29,167555,0,0,Paid
INV7954340,OUT5641,2025-08-23,2025-10-22,306893,,0,306893,245,Outstanding
INV8051572,OUT5641,2025-06-30,2025-08-29,26344,,0,26344,299,Bad Debt
INV2868565,OUT5642,2025-07-23,2025-07-30,130022,,0,130022,329,Bad Debt
INV7764228,OUT5642,2025-08-27,2025-09-03,185450,2025-09-29,185450,0,0,Paid
INV1470312,OUT5642,2025-06-28,2025-07-05,352953,2025-07-06,352953,0,0,Paid
INV1549677,OUT5642,2025-08-10,2025-08-17,216808,,0,216808,311,Overdue
INV1888780,OUT5642,2026-01-03,2026-01-10,277031,2026-01-10,277031,0,0,Paid
INV155757,OUT5642,2025-07-28,2025-08-04,304646,2025-09-03,304646,0,0,Paid
INV8930977,OUT5643,2026-05-28,2026-05-28,395651,2026-06-03,395651,0,0,Paid
INV5010326,OUT5643,2026-06-22,2026-06-22,493107,2026-06-23,493107,0,0,Paid
INV4665751,OUT5643,2025-06-29,2025-06-29,125706,2025-07-15,125706,0,0,Paid
INV8869652,OUT5643,2025-12-31,2025-12-31,188411,2026-01-03,188411,0,0,Paid
INV6799193,OUT5643,2026-05-03,2026-05-03,395348,2026-05-06,395348,0,0,Paid
INV7156409,OUT5644,2025-07-11,2025-07-18,127236,2025-08-08,127236,0,0,Paid
INV7792034,OUT5644,2026-05-01,2026-05-08,236469,,0,236469,47,Overdue
INV2120237,OUT5644,2025-12-15,2025-12-22,21833,,0,21833,184,Outstanding
INV6659015,OUT5645,2025-08-14,2025-09-13,205715,2025-09-26,205715,0,0,Paid
INV6073117,OUT5645,2025-10-09,2025-11-08,191449,2025-11-13,191449,0,0,Paid
INV5295001,OUT5645,2025-08-13,2025-09-12,143119,2025-10-10,143119,0,0,Paid
INV6471975,OUT5646,2025-11-16,2026-01-15,230251,2026-01-29,230251,0,0,Paid
INV3280664,OUT5646,2026-04-17,2026-06-16,209110,2026-06-24,209110,0,0,Paid
INV4631365,OUT5646,2026-02-03,2026-04-04,94224,2026-03-31,94224,0,0,Paid
INV2831790,OUT5646,2026-03-24,2026-05-23,145016,2026-05-23,145016,0,0,Paid
INV800869,OUT5646,2025-07-10,2025-09-08,165627,,0,165627,289,Outstanding
INV3240083,OUT5646,2025-11-05,2026-01-04,348912,2026-01-02,348912,0,0,Paid
INV461811,OUT5646,2026-01-20,2026-03-21,322228,2026-04-07,322228,0,0,Paid
INV3819023,OUT5647,2025-07-14,2025-08-28,339985,2025-09-09,339985,0,0,Paid
INV1881109,OUT5647,2025-08-30,2025-10-14,241249,2025-11-08,241249,0,0,Paid
INV2243094,OUT5647,2025-09-17,2025-11-01,374897,2025-12-01,374897,0,0,Paid
INV2551581,OUT5647,2026-01-09,2026-02-23,466416,2026-03-19,466416,0,0,Paid
INV2997358,OUT5647,2026-06-15,2026-07-30,373634,2026-08-08,373634,0,0,Paid
INV8715596,OUT5648,2025-09-19,2025-10-19,42860,2025-10-25,42860,0,0,Paid
INV4092346,OUT5648,2026-06-05,2026-07-05,258338,2026-06-30,258338,0,0,Paid
INV1835892,OUT5648,2026-05-14,2026-06-13,256643,2026-06-14,256643,0,0,Paid
INV5694562,OUT5648,2026-02-04,2026-03-06,259822,2026-04-03,259822,0,0,Paid
INV6619713,OUT5648,2025-11-23,2025-12-23,12198,2026-01-15,12198,0,0,Paid
INV410215,OUT5648,2026-06-03,2026-07-03,31436,2026-07-01,31436,0,0,Paid
INV1326689,OUT5648,2025-08-27,2025-09-26,192837,2025-10-23,192837,0,0,Paid
INV9335361,OUT5648,2026-04-30,2026-05-30,229113,2026-06-11,229113,0,0,Paid
INV4127207,OUT5648,2025-11-26,2025-12-26,30138,2026-01-13,30138,0,0,Paid
INV4491922,OUT5649,2026-04-01,2026-05-31,353471,,0,353471,24,Outstanding
INV725503,OUT5649,2026-03-22,2026-05-21,371470,2026-06-01,371470,0,0,Paid
INV5621650,OUT5649,2025-12-21,2026-02-19,197176,2026-02-19,197176,0,0,Paid
INV910271,OUT5649,2025-09-10,2025-11-09,344445,2025-12-06,344445,0,0,Paid
INV8822484,OUT5649,2025-09-05,2025-11-04,168618,,0,168618,232,Overdue
INV4447532,OUT5649,2026-06-08,2026-08-07,352208,2026-08-19,352208,0,0,Paid
INV4659335,OUT5649,2026-06-02,2026-08-01,271115,2026-08-02,271115,0,0,Paid
INV3041704,OUT5649,2026-02-01,2026-04-02,372095,2026-04-09,372095,0,0,Paid
INV1994403,OUT5650,2025-11-23,2026-01-07,26010,2026-01-31,26010,0,0,Paid
INV3695873,OUT5650,2025-07-08,2025-08-22,437960,2025-09-18,437960,0,0,Paid
INV4298854,OUT5650,2025-10-11,2025-11-25,359685,,0,359685,211,Bad Debt
INV9283702,OUT5651,2025-07-26,2025-08-10,237625,2025-08-27,237625,0,0,Paid
INV6491095,OUT5651,2025-10-03,2025-10-18,340553,2025-11-15,340553,0,0,Paid
INV2916339,OUT5651,2025-11-02,2025-11-17,349426,2025-11-24,349426,0,0,Paid
INV469433,OUT5651,2026-03-06,2026-03-21,263784,2026-04-18,263784,0,0,Paid
INV5249952,OUT5651,2025-09-11,2025-09-26,300580,2025-10-26,300580,0,0,Paid
INV6437583,OUT5651,2026-03-31,2026-04-15,452445,2026-04-24,452445,0,0,Paid
INV4309522,OUT5651,2025-12-08,2025-12-23,340647,2026-01-08,340647,0,0,Paid
INV2360817,OUT5651,2026-06-09,2026-06-24,476039,2026-07-15,476039,0,0,Paid
INV7570091,OUT5652,2026-01-09,2026-01-24,145675,2026-02-12,145675,0,0,Paid
INV1937078,OUT5652,2025-07-20,2025-08-04,123196,2025-08-15,123196,0,0,Paid
INV7288199,OUT5652,2026-03-20,2026-04-04,244829,2026-04-20,244829,0,0,Paid
INV3454108,OUT5652,2025-09-22,2025-10-07,319905,2025-10-09,319905,0,0,Paid
INV3217411,OUT5652,2025-08-19,2025-09-03,218778,2025-09-22,218778,0,0,Paid
INV3375225,OUT5652,2025-11-08,2025-11-23,409913,2025-11-19,409913,0,0,Paid
INV1273782,OUT5652,2026-04-25,2026-05-10,472021,,0,472021,45,Overdue
INV9389892,OUT5652,2025-07-31,2025-08-15,243578,2025-09-08,243578,0,0,Paid
INV3101924,OUT5653,2026-04-15,2026-05-30,448263,,0,448263,25,Outstanding
INV7580008,OUT5653,2025-12-07,2026-01-21,196073,2026-02-14,196073,0,0,Paid
INV3615691,OUT5653,2025-08-07,2025-09-21,289941,2025-09-29,289941,0,0,Paid
INV3810336,OUT5653,2026-05-16,2026-06-30,91422,2026-07-05,91422,0,0,Paid
INV2165109,OUT5653,2025-12-18,2026-02-01,20001,2026-02-13,20001,0,0,Paid
INV4192892,OUT5653,2026-04-29,2026-06-13,185823,2026-06-23,185823,0,0,Paid
INV4807210,OUT5653,2025-10-12,2025-11-26,110400,2025-11-26,110400,0,0,Paid
INV4074563,OUT5653,2026-01-02,2026-02-16,95415,2026-02-20,95415,0,0,Paid
INV5061549,OUT5653,2025-11-24,2026-01-08,50299,2026-01-10,50299,0,0,Paid
INV2655704,OUT5654,2026-03-28,2026-05-12,367649,2026-05-28,367649,0,0,Paid
INV7183999,OUT5654,2025-09-14,2025-10-29,448554,2025-10-26,448554,0,0,Paid
INV8368301,OUT5654,2025-10-02,2025-11-16,14295,2025-11-28,14295,0,0,Paid
INV2513863,OUT5654,2026-05-31,2026-07-15,38778,,0,38778,-21,Bad Debt
INV4427113,OUT5654,2025-08-25,2025-10-09,412742,2025-10-07,412742,0,0,Paid
INV3911047,OUT5654,2026-01-13,2026-02-27,16161,,0,16161,117,Overdue
INV5611907,OUT5655,2026-06-06,2026-06-06,181361,2026-06-26,181361,0,0,Paid
INV5809933,OUT5655,2025-09-09,2025-09-09,36514,2025-09-17,36514,0,0,Paid
INV8862111,OUT5655,2025-09-26,2025-09-26,125420,2025-10-16,125420,0,0,Paid
INV1990625,OUT5655,2026-04-25,2026-04-25,142466,2026-05-07,142466,0,0,Paid
INV7785625,OUT5655,2026-06-23,2026-06-23,428979,2026-07-21,428979,0,0,Paid
INV2476322,OUT5655,2025-07-02,2025-07-02,19455,2025-07-13,19455,0,0,Paid
INV4406308,OUT5655,2025-09-01,2025-09-01,177507,2025-09-09,177507,0,0,Paid
INV409480,OUT5656,2025-11-10,2025-11-25,454077,2025-12-01,454077,0,0,Paid
INV3680727,OUT5656,2026-02-20,2026-03-07,381010,2026-03-27,381010,0,0,Paid
INV3749400,OUT5656,2025-11-02,2025-11-17,331077,2025-12-04,331077,0,0,Paid
INV4447512,OUT5656,2026-02-21,2026-03-08,336001,2026-03-23,336001,0,0,Paid
INV927106,OUT5656,2026-02-20,2026-03-07,188208,2026-03-11,188208,0,0,Paid
INV9841833,OUT5656,2025-08-26,2025-09-10,388775,2025-09-09,388775,0,0,Paid
INV7540597,OUT5657,2025-09-06,2025-11-05,94964,2025-11-28,94964,0,0,Paid
INV6857553,OUT5657,2026-05-03,2026-07-02,299140,2026-07-29,299140,0,0,Paid
INV8562114,OUT5657,2025-09-11,2025-11-10,218632,,0,218632,226,Bad Debt
INV2836050,OUT5658,2026-04-05,2026-06-04,179793,,0,179793,20,Overdue
INV2276911,OUT5658,2025-12-15,2026-02-13,102313,2026-02-23,102313,0,0,Paid
INV9886686,OUT5658,2026-05-30,2026-07-29,433470,,0,433470,-35,Outstanding
INV2539037,OUT5658,2025-08-29,2025-10-28,91202,2025-11-02,91202,0,0,Paid
INV9990840,OUT5659,2025-08-22,2025-09-21,245053,2025-10-06,245053,0,0,Paid
INV7830574,OUT5659,2026-06-17,2026-07-17,337378,2026-07-18,337378,0,0,Paid
INV620488,OUT5659,2026-04-30,2026-05-30,193356,2026-06-04,193356,0,0,Paid
INV7042948,OUT5659,2025-12-04,2026-01-03,210173,2025-12-31,210173,0,0,Paid
INV6629032,OUT5660,2025-10-29,2025-12-13,72319,2026-01-08,72319,0,0,Paid
INV1198222,OUT5660,2025-11-13,2025-12-28,205077,2026-01-17,205077,0,0,Paid
INV5511453,OUT5660,2026-02-11,2026-03-28,380157,2026-04-09,380157,0,0,Paid
INV2610844,OUT5660,2025-07-26,2025-09-09,342802,2025-09-08,342802,0,0,Paid
INV4008215,OUT5661,2026-01-10,2026-01-10,18608,2026-02-01,18608,0,0,Paid
INV3543547,OUT5661,2026-04-21,2026-04-21,31240,2026-05-15,31240,0,0,Paid
INV9232373,OUT5661,2026-03-09,2026-03-09,438347,2026-03-25,438347,0,0,Paid
INV1546733,OUT5661,2025-11-20,2025-11-20,284981,2025-11-18,284981,0,0,Paid
INV9158584,OUT5661,2025-08-20,2025-08-20,280905,2025-08-23,280905,0,0,Paid
INV3465598,OUT5661,2025-11-16,2025-11-16,224642,2025-11-30,224642,0,0,Paid
INV7636578,OUT5661,2025-10-07,2025-10-07,224494,2025-10-06,224494,0,0,Paid
INV3012404,OUT5661,2026-05-21,2026-05-21,338282,2026-06-17,338282,0,0,Paid
INV2545497,OUT5661,2026-05-14,2026-05-14,498664,2026-05-11,498664,0,0,Paid
INV331301,OUT5661,2025-07-26,2025-07-26,487692,2025-08-02,487692,0,0,Paid
INV9611497,OUT5662,2025-07-18,2025-07-18,17133,2025-07-24,17133,0,0,Paid
INV7275699,OUT5662,2026-04-13,2026-04-13,164934,2026-04-10,164934,0,0,Paid
INV1209015,OUT5662,2025-06-24,2025-06-24,38025,,0,38025,365,Bad Debt
INV4592744,OUT5662,2025-09-11,2025-09-11,454286,,0,454286,286,Overdue
INV7407715,OUT5662,2026-06-12,2026-06-12,348021,2026-06-08,348021,0,0,Paid
INV2749043,OUT5662,2025-08-14,2025-08-14,229277,2025-08-16,229277,0,0,Paid
INV4484990,OUT5662,2025-11-08,2025-11-08,313589,2025-11-06,313589,0,0,Paid
INV7349480,OUT5663,2026-01-05,2026-01-05,178187,2025-12-31,178187,0,0,Paid
INV8625037,OUT5663,2025-08-11,2025-08-11,449687,,0,449687,317,Overdue
INV215728,OUT5663,2026-05-18,2026-05-18,387977,2026-05-30,387977,0,0,Paid
INV9175009,OUT5663,2026-05-06,2026-05-06,58803,2026-05-12,58803,0,0,Paid
INV1602869,OUT5663,2025-12-15,2025-12-15,12955,2026-01-12,12955,0,0,Paid
INV19987,OUT5663,2025-12-15,2025-12-15,144859,2026-01-13,144859,0,0,Paid
INV1216881,OUT5663,2025-11-27,2025-11-27,405031,2025-11-22,405031,0,0,Paid
INV2202054,OUT5663,2025-07-10,2025-07-10,103496,,0,103496,349,Outstanding
INV380053,OUT5663,2026-04-08,2026-04-08,43103,2026-04-04,43103,0,0,Paid
INV9606749,OUT5664,2025-07-16,2025-07-23,492697,2025-08-12,492697,0,0,Paid
INV4992520,OUT5664,2026-01-13,2026-01-20,384697,2026-01-18,384697,0,0,Paid
INV3082894,OUT5664,2025-10-11,2025-10-18,389077,2025-11-08,389077,0,0,Paid
INV8852674,OUT5664,2025-11-20,2025-11-27,353635,,0,353635,209,Overdue
INV7136676,OUT5665,2025-09-24,2025-09-24,52636,,0,52636,273,Overdue
INV6373938,OUT5665,2026-02-27,2026-02-27,137481,2026-02-24,137481,0,0,Paid
INV7903125,OUT5665,2025-12-05,2025-12-05,410944,2025-12-16,410944,0,0,Paid
INV1349527,OUT5665,2025-11-25,2025-11-25,52253,2025-11-21,52253,0,0,Paid
INV6728258,OUT5665,2026-04-30,2026-04-30,249164,2026-05-22,249164,0,0,Paid
INV8600919,OUT5665,2026-06-16,2026-06-16,465955,,0,465955,8,Bad Debt
INV7808183,OUT5665,2025-11-11,2025-11-11,485301,2025-12-10,485301,0,0,Paid
INV5356174,OUT5666,2025-11-06,2025-11-06,185544,2025-11-16,185544,0,0,Paid
INV1647533,OUT5666,2025-11-25,2025-11-25,452446,2025-12-21,452446,0,0,Paid
INV9118315,OUT5666,2025-12-06,2025-12-06,456851,2025-12-21,456851,0,0,Paid
INV331298,OUT5666,2026-02-09,2026-02-09,324314,,0,324314,135,Overdue
INV24471,OUT5666,2025-10-17,2025-10-17,26087,2025-10-29,26087,0,0,Paid
INV7673597,OUT5666,2025-10-20,2025-10-20,301174,,0,301174,247,Overdue
INV9080906,OUT5666,2026-01-20,2026-01-20,495462,2026-01-22,495462,0,0,Paid
INV4501566,OUT5666,2025-07-28,2025-07-28,273688,2025-08-25,273688,0,0,Paid
INV6623738,OUT5666,2026-01-18,2026-01-18,282466,2026-02-01,282466,0,0,Paid
INV2582248,OUT5667,2026-02-07,2026-02-14,286800,2026-03-05,286800,0,0,Paid
INV4944174,OUT5667,2025-09-27,2025-10-04,203192,2025-10-01,203192,0,0,Paid
INV4294572,OUT5667,2025-11-27,2025-12-04,387900,2025-12-10,387900,0,0,Paid
INV9067678,OUT5667,2025-06-25,2025-07-02,110998,2025-07-25,110998,0,0,Paid
INV601156,OUT5667,2026-01-24,2026-01-31,363657,2026-02-14,363657,0,0,Paid
INV5122606,OUT5667,2026-04-28,2026-05-05,368004,2026-05-10,368004,0,0,Paid
INV8642695,OUT5667,2025-09-09,2025-09-16,43318,2025-09-16,43318,0,0,Paid
INV5978958,OUT5667,2025-12-22,2025-12-29,480944,2026-01-09,480944,0,0,Paid
INV9536790,OUT5667,2026-04-25,2026-05-02,239437,2026-05-15,239437,0,0,Paid
INV8543582,OUT5668,2026-03-12,2026-03-27,119247,,0,119247,89,Overdue
INV8091482,OUT5668,2025-08-27,2025-09-11,59036,2025-10-04,59036,0,0,Paid
INV9885718,OUT5668,2025-10-23,2025-11-07,418498,2025-11-27,418498,0,0,Paid
INV9631234,OUT5668,2025-12-12,2025-12-27,180438,2025-12-29,180438,0,0,Paid
INV2635221,OUT5668,2026-06-07,2026-06-22,83354,2026-07-12,83354,0,0,Paid
INV2035311,OUT5668,2025-06-30,2025-07-15,216196,2025-07-30,216196,0,0,Paid
INV8099975,OUT5668,2026-02-14,2026-03-01,334073,2026-02-27,334073,0,0,Paid
INV5558501,OUT5668,2026-02-15,2026-03-02,201746,2026-03-05,201746,0,0,Paid
INV8639800,OUT5668,2025-07-04,2025-07-19,284910,2025-07-25,284910,0,0,Paid
INV1657993,OUT5668,2026-05-26,2026-06-10,395629,2026-06-18,395629,0,0,Paid
INV380257,OUT5669,2025-08-26,2025-10-25,95685,2025-10-26,95685,0,0,Paid
INV4697796,OUT5669,2026-01-17,2026-03-18,181537,2026-04-05,181537,0,0,Paid
INV1169108,OUT5669,2026-03-30,2026-05-29,31684,2026-05-24,31684,0,0,Paid
INV629449,OUT5669,2026-01-26,2026-03-27,337503,,0,337503,89,Overdue
INV6319636,OUT5669,2025-08-26,2025-10-25,143543,2025-11-20,143543,0,0,Paid
INV7812723,OUT5669,2026-03-29,2026-05-28,248153,2026-05-29,248153,0,0,Paid
INV7885424,OUT5669,2026-04-05,2026-06-04,454716,2026-06-16,454716,0,0,Paid
INV8552792,OUT5669,2025-06-27,2025-08-26,112251,2025-09-16,112251,0,0,Paid
INV4343456,OUT5670,2025-10-19,2025-11-03,90089,2025-11-14,90089,0,0,Paid
INV21422,OUT5670,2025-10-14,2025-10-29,441084,2025-11-19,441084,0,0,Paid
INV2304263,OUT5670,2025-11-30,2025-12-15,320995,2025-12-18,320995,0,0,Paid
INV2014441,OUT5670,2026-04-01,2026-04-16,208515,2026-04-17,208515,0,0,Paid
INV635369,OUT5670,2026-05-04,2026-05-19,454163,2026-05-28,454163,0,0,Paid
INV3280904,OUT5670,2026-02-22,2026-03-09,77250,,0,77250,107,Outstanding
INV5499268,OUT5670,2026-04-02,2026-04-17,83546,2026-05-15,83546,0,0,Paid
INV1429743,OUT5671,2026-05-05,2026-06-04,65736,2026-06-28,65736,0,0,Paid
INV9236529,OUT5671,2025-08-23,2025-09-22,495667,2025-10-10,495667,0,0,Paid
INV138514,OUT5671,2025-12-03,2026-01-02,492924,2026-01-27,492924,0,0,Paid
INV6166209,OUT5672,2025-12-08,2026-02-06,267948,2026-02-12,267948,0,0,Paid
INV4290399,OUT5672,2026-05-10,2026-07-09,188900,2026-07-30,188900,0,0,Paid
INV3971154,OUT5672,2026-01-12,2026-03-13,239114,2026-04-02,239114,0,0,Paid
INV7707691,OUT5672,2025-09-27,2025-11-26,269358,2025-12-02,269358,0,0,Paid
INV1049421,OUT5672,2026-03-24,2026-05-23,117758,2026-06-01,117758,0,0,Paid
INV6694991,OUT5672,2025-12-01,2026-01-30,443658,2026-01-29,443658,0,0,Paid
INV4079559,OUT5672,2025-12-12,2026-02-10,236147,2026-03-09,236147,0,0,Paid
INV2730258,OUT5673,2025-08-07,2025-08-14,109059,2025-08-13,109059,0,0,Paid
INV5354784,OUT5673,2026-03-24,2026-03-31,153350,2026-04-24,153350,0,0,Paid
INV9897766,OUT5673,2025-11-23,2025-11-30,347634,2025-12-10,347634,0,0,Paid
INV423641,OUT5673,2026-02-26,2026-03-05,264380,2026-03-19,264380,0,0,Paid
INV8666498,OUT5673,2025-07-21,2025-07-28,83635,2025-08-04,83635,0,0,Paid
INV1624492,OUT5673,2026-01-31,2026-02-07,85333,2026-02-24,85333,0,0,Paid
INV263785,OUT5673,2025-12-26,2026-01-02,180308,2026-01-21,180308,0,0,Paid
INV3618683,OUT5674,2025-12-27,2026-02-10,155950,2026-02-15,155950,0,0,Paid
INV7255872,OUT5674,2025-12-04,2026-01-18,27615,2026-02-17,27615,0,0,Paid
INV3868610,OUT5674,2025-08-24,2025-10-08,393847,2025-10-11,393847,0,0,Paid
INV1378682,OUT5674,2026-01-23,2026-03-09,54308,2026-03-06,54308,0,0,Paid
INV1502835,OUT5674,2026-03-02,2026-04-16,399348,2026-05-11,399348,0,0,Paid
INV6185875,OUT5674,2025-10-28,2025-12-12,429157,2026-01-01,429157,0,0,Paid
INV2837399,OUT5674,2025-07-03,2025-08-17,278808,2025-08-27,278808,0,0,Paid
INV4923188,OUT5674,2026-02-06,2026-03-23,103126,2026-04-01,103126,0,0,Paid
INV9946,OUT5674,2026-06-16,2026-07-31,138608,2026-08-01,138608,0,0,Paid
INV340018,OUT5675,2025-12-12,2026-01-26,197864,2026-02-19,197864,0,0,Paid
INV3033514,OUT5675,2025-12-14,2026-01-28,383124,2026-01-29,383124,0,0,Paid
INV2457793,OUT5675,2025-12-30,2026-02-13,71912,2026-03-14,71912,0,0,Paid
INV8848427,OUT5675,2025-09-28,2025-11-12,477726,2025-12-07,477726,0,0,Paid
INV7382030,OUT5675,2025-08-10,2025-09-24,259190,2025-10-09,259190,0,0,Paid
INV6001918,OUT5676,2025-12-12,2026-02-10,443482,2026-02-12,443482,0,0,Paid
INV4442064,OUT5676,2025-08-10,2025-10-09,82957,2025-11-03,82957,0,0,Paid
INV7548304,OUT5676,2026-03-27,2026-05-26,247201,2026-06-20,247201,0,0,Paid
INV3330553,OUT5676,2026-04-17,2026-06-16,272282,2026-07-15,272282,0,0,Paid
INV9090582,OUT5676,2026-05-16,2026-07-15,375922,2026-07-21,375922,0,0,Paid
INV2045947,OUT5676,2026-04-01,2026-05-31,491078,2026-06-16,491078,0,0,Paid
INV3599043,OUT5676,2025-07-25,2025-09-23,245994,2025-10-11,245994,0,0,Paid
INV4379817,OUT5676,2025-09-21,2025-11-20,58549,2025-11-27,58549,0,0,Paid
INV2734888,OUT5677,2025-12-15,2025-12-22,294453,2026-01-21,294453,0,0,Paid
INV9836743,OUT5677,2025-07-07,2025-07-14,271837,,0,271837,345,Bad Debt
INV9561125,OUT5677,2026-04-04,2026-04-11,98875,,0,98875,74,Outstanding
INV810499,OUT5677,2025-12-05,2025-12-12,40995,,0,40995,194,Outstanding
INV2994560,OUT5677,2025-07-09,2025-07-16,172233,2025-08-05,172233,0,0,Paid
INV8516359,OUT5677,2025-06-28,2025-07-05,397098,2025-07-04,397098,0,0,Paid
INV4581272,OUT5677,2025-12-19,2025-12-26,399046,2025-12-31,399046,0,0,Paid
INV5850489,OUT5677,2025-11-20,2025-11-27,403744,2025-12-12,403744,0,0,Paid
INV9171702,OUT5677,2026-02-10,2026-02-17,353967,2026-02-14,353967,0,0,Paid
INV1722724,OUT5678,2025-07-04,2025-07-11,499942,2025-07-21,499942,0,0,Paid
INV9678758,OUT5678,2025-10-20,2025-10-27,432188,2025-11-05,432188,0,0,Paid
INV3057123,OUT5678,2026-05-02,2026-05-09,340614,2026-05-26,340614,0,0,Paid
INV4028108,OUT5678,2025-11-29,2025-12-06,321843,2025-12-02,321843,0,0,Paid
INV2379343,OUT5678,2026-04-04,2026-04-11,183721,2026-04-17,183721,0,0,Paid
INV5422142,OUT5679,2025-08-27,2025-10-11,437780,,0,437780,256,Overdue
INV6491965,OUT5679,2026-04-02,2026-05-17,32451,2026-06-11,32451,0,0,Paid
INV1739234,OUT5679,2026-06-08,2026-07-23,101772,2026-08-09,101772,0,0,Paid
INV5447728,OUT5679,2026-04-21,2026-06-05,143691,2026-06-24,143691,0,0,Paid
INV3879353,OUT5679,2026-03-29,2026-05-13,303857,2026-05-09,303857,0,0,Paid
INV3312218,OUT5679,2025-09-10,2025-10-25,340530,,0,340530,242,Outstanding
INV5216720,OUT5679,2026-02-11,2026-03-28,275867,2026-03-28,275867,0,0,Paid
INV4336113,OUT5679,2025-10-24,2025-12-08,204874,2025-12-22,204874,0,0,Paid
INV6641019,OUT5680,2026-05-22,2026-05-29,464254,2026-05-25,464254,0,0,Paid
INV3784508,OUT5680,2025-08-19,2025-08-26,396362,2025-08-22,396362,0,0,Paid
INV145921,OUT5680,2026-02-20,2026-02-27,48056,2026-03-29,48056,0,0,Paid
INV2085171,OUT5680,2026-04-02,2026-04-09,339293,2026-04-20,339293,0,0,Paid
INV6252663,OUT5680,2025-12-25,2026-01-01,455192,2026-01-18,455192,0,0,Paid
INV8751102,OUT5680,2026-01-13,2026-01-20,111727,2026-02-01,111727,0,0,Paid
INV278320,OUT5680,2025-07-23,2025-07-30,127180,2025-08-13,127180,0,0,Paid
INV2713190,OUT5680,2026-02-10,2026-02-17,447962,2026-03-02,447962,0,0,Paid
INV9218157,OUT5680,2026-01-25,2026-02-01,143212,2026-03-02,143212,0,0,Paid
INV2748813,OUT5680,2026-06-10,2026-06-17,44606,2026-07-06,44606,0,0,Paid
INV1376474,OUT5681,2026-01-01,2026-03-02,83935,2026-04-01,83935,0,0,Paid
INV3596447,OUT5681,2026-03-08,2026-05-07,383866,2026-05-25,383866,0,0,Paid
INV4280070,OUT5681,2025-11-25,2026-01-24,160528,2026-01-29,160528,0,0,Paid
