snapshot_date,product_id,warehouse,opening_stock,received,dispatched,closing_stock,stock_value
2024-03-30,P1268,WH_Bangalore,2893,1787,2468,6184,482894
2024-03-30,P1272,WH_Kolkata,2337,910,324,5441,261942
2024-03-30,P1077,WH_Bangalore,8463,563,324,4812,494221
2024-03-30,P1251,WH_Mumbai,8300,540,2667,6597,418253
2024-03-30,P1087,WH_Delhi,4991,504,2626,7227,169026
2024-03-30,P1240,WH_Delhi,6476,1652,1938,6077,367917
2024-03-30,P1158,WH_Mumbai,831,315,1020,6651,343229
2024-03-30,P1167,WH_Bangalore,4188,761,858,3195,123449
2024-03-30,P1007,WH_Kolkata,5166,406,2304,6378,339298
2024-03-30,P1086,WH_Kolkata,3411,815,300,7756,98189
2024-03-30,P1163,WH_Mumbai,1290,625,2377,4212,160644
2024-03-30,P1197,WH_Bangalore,4315,1166,1388,5254,285038
2024-03-30,P1048,WH_Bangalore,9143,126,1392,4538,275541
2024-03-30,P1068,WH_Delhi,5177,856,411,463,118014
2024-03-30,P1214,WH_Mumbai,6852,1929,2865,4149,443624
2024-03-30,P1117,WH_Bangalore,1384,806,238,1960,171131
2024-03-30,P1109,WH_Kolkata,1054,1183,2803,3654,336271
2024-03-30,P1022,WH_Kolkata,4456,654,143,4617,151562
2024-03-30,P1038,WH_Bangalore,5663,810,746,868,372686
2024-03-30,P1030,WH_Mumbai,8879,1559,2055,2763,402702
2024-03-30,P1037,WH_Kolkata,2586,1474,2115,6038,390012
2024-03-31,P1185,WH_Mumbai,7151,1569,1815,2631,146282
2024-03-31,P1247,WH_Kolkata,8944,1179,2931,7415,384419
2024-03-31,P1271,WH_Bangalore,5879,1851,2763,7699,306495
2024-03-31,P1274,WH_Mumbai,8016,1141,2668,1329,360458
2024-03-31,P1256,WH_Kolkata,3341,557,2127,4174,191265
2024-03-31,P1094,WH_Bangalore,886,1192,1688,4674,236170
2024-03-31,P1151,WH_Kolkata,8394,790,1089,6998,206844
2024-03-31,P1023,WH_Mumbai,6772,1077,2086,7816,458969
2024-03-31,P1005,WH_Mumbai,9353,1853,1225,7543,362941
2024-03-31,P1125,WH_Mumbai,5669,1025,2548,4631,133402
2024-03-31,P1037,WH_Bangalore,7523,1371,1953,126,157000
2024-03-31,P1061,WH_Bangalore,9911,586,2038,4754,315245
2024-03-31,P1224,WH_Kolkata,5130,671,2892,3440,207237
2024-03-31,P1269,WH_Kolkata,5703,331,2743,716,316935
2024-03-31,P1002,WH_Delhi,2083,753,2153,604,118622
2024-03-31,P1118,WH_Delhi,7808,1933,2643,3450,325860
2024-03-31,P1056,WH_Bangalore,2412,1852,1012,6670,176986
2024-03-31,P1186,WH_Delhi,8433,647,167,5633,59910
2024-03-31,P1258,WH_Bangalore,9629,784,1648,6217,495357
2024-03-31,P1110,WH_Bangalore,2849,1034,1722,550,365753
2024-03-31,P1207,WH_Delhi,3031,131,926,1162,96650
2024-03-31,P1211,WH_Delhi,2704,69,2079,3689,459930
2024-03-31,P1001,WH_Mumbai,5938,125,1923,2079,122999
2024-03-31,P1050,WH_Mumbai,8599,752,1228,4930,75500
2024-03-31,P1077,WH_Delhi,8160,1979,2706,4717,261178
2024-03-31,P1026,WH_Mumbai,9384,755,1263,2678,430347
2024-03-31,P1126,WH_Delhi,1466,1768,2472,4070,387517
2024-03-31,P1152,WH_Delhi,1212,1282,1358,2345,272370
2024-03-31,P1027,WH_Bangalore,8053,1382,2500,1528,385610
2024-03-31,P1014,WH_Delhi,512,40,174,3935,330269
2024-03-31,P1003,WH_Kolkata,9316,1880,1515,5933,428818
2024-03-31,P1139,WH_Mumbai,6878,1810,2598,2052,227701
2024-03-31,P1044,WH_Kolkata,8459,974,2428,5358,191075
2024-03-31,P1222,WH_Kolkata,7590,1119,2940,2192,291241
2024-03-31,P1145,WH_Mumbai,3422,304,549,7551,118258
2024-03-31,P1127,WH_Delhi,1626,224,1929,6723,270628
2024-03-31,P1112,WH_Kolkata,3658,765,524,7818,62427
2024-03-31,P1062,WH_Bangalore,2400,407,2380,7476,336370
2024-03-31,P1272,WH_Bangalore,547,875,2494,6346,147908
2024-03-31,P1092,WH_Bangalore,3873,1990,2969,870,350776
2024-03-31,P1070,WH_Delhi,2071,1898,1253,7630,139994
2024-03-31,P1065,WH_Delhi,6978,236,1634,4056,131555
2024-03-31,P1123,WH_Kolkata,6198,877,1778,7665,277818
2024-03-31,P1108,WH_Kolkata,2418,972,373,1140,239073
2024-03-31,P1078,WH_Bangalore,4085,28,1590,7130,469388
2024-03-31,P1080,WH_Bangalore,5768,729,1632,4786,194465
2024-03-31,P1042,WH_Bangalore,4255,1839,1733,3698,392430
2024-03-31,P1236,WH_Bangalore,8875,1045,595,4114,342008
2024-03-31,P1009,WH_Kolkata,1384,515,1718,1205,444222
2024-03-31,P1234,WH_Kolkata,6874,1221,132,1561,372122
2024-04-01,P1067,WH_Kolkata,8549,238,1723,6901,106722
2024-04-01,P1252,WH_Bangalore,572,1947,2237,971,182998
2024-04-01,P1108,WH_Mumbai,7807,755,1705,5296,283508
2024-04-01,P1253,WH_Delhi,2295,1369,2281,6286,296085
2024-04-01,P1007,WH_Kolkata,1623,12,125,2310,331490
2024-04-01,P1101,WH_Delhi,6650,1190,2416,6562,346985
2024-04-01,P1164,WH_Mumbai,3429,340,1576,6717,448364
2024-04-01,P1114,WH_Mumbai,3263,292,1228,5293,303339
2024-04-01,P1064,WH_Kolkata,5829,122,2257,132,400472
2024-04-01,P1237,WH_Delhi,7249,1941,2817,394,469708
2024-04-01,P1258,WH_Bangalore,2053,527,423,4575,372910
2024-04-01,P1265,WH_Delhi,2036,97,2473,5535,66073
2024-04-01,P1184,WH_Delhi,8897,1458,367,1271,331209
2024-04-01,P1001,WH_Mumbai,7487,1653,1428,7687,120056
2024-04-01,P1179,WH_Bangalore,2946,1217,2067,123,109473
2024-04-01,P1073,WH_Mumbai,5877,69,1337,3143,269718
2024-04-01,P1023,WH_Kolkata,9092,241,2657,6050,248071
2024-04-01,P1066,WH_Bangalore,3472,590,247,7144,361971
2024-04-01,P1210,WH_Bangalore,3005,126,2120,5958,113335
2024-04-01,P1017,WH_Delhi,7930,1480,1536,3364,225698
2024-04-01,P1029,WH_Kolkata,2173,1423,1372,609,220893
2024-04-01,P1043,WH_Delhi,7831,765,2337,4436,334043
2024-04-01,P1225,WH_Delhi,1788,323,1868,2320,268809
2024-04-01,P1024,WH_Bangalore,8853,465,622,5968,413533
2024-04-01,P1004,WH_Mumbai,6540,133,725,632,63563
2024-04-01,P1207,WH_Kolkata,8091,471,206,4293,51547
2024-04-01,P1145,WH_Mumbai,4000,1342,1189,3148,252420
2024-04-01,P1005,WH_Kolkata,3645,420,2186,947,203866
2024-04-01,P1002,WH_Delhi,7997,699,1785,4692,365143
2024-04-01,P1120,WH_Mumbai,7714,1878,1620,2648,300203
2024-04-01,P1016,WH_Delhi,4532,1953,315,1967,182026
2024-04-01,P1079,WH_Bangalore,781,1276,892,2930,275166
2024-04-01,P1264,WH_Mumbai,5725,1513,1731,961,404092
2024-04-01,P1093,WH_Delhi,7562,661,2155,3587,395604
2024-04-01,P1228,WH_Delhi,8597,537,1759,630,293800
2024-04-01,P1104,WH_Bangalore,2985,1048,1101,4536,340281
2024-04-01,P1214,WH_Mumbai,5172,185,1983,5634,496601
2024-04-01,P1050,WH_Kolkata,7873,45,1891,6512,115405
2024-04-01,P1146,WH_Bangalore,1030,1806,1061,839,123882
2024-04-01,P1022,WH_Bangalore,8469,641,2063,5401,477236
2024-04-01,P1151,WH_Kolkata,9645,1987,1932,4961,376804
2024-04-01,P1075,WH_Delhi,622,1812,1464,3459,406323
2024-04-01,P1205,WH_Mumbai,4852,622,1746,697,250186
2024-04-01,P1113,WH_Kolkata,2777,279,1728,4342,158794
2024-04-01,P1123,WH_Mumbai,8943,1665,2466,454,285318
2024-04-01,P1110,WH_Bangalore,2652,1862,2246,4786,391362
2024-04-01,P1131,WH_Kolkata,732,669,1736,5770,422506
2024-04-01,P1130,WH_Bangalore,8567,809,2955,3948,475126
2024-04-01,P1226,WH_Kolkata,8061,1550,2370,5591,427640
2024-04-01,P1124,WH_Bangalore,8114,1109,1167,3101,492919
2024-04-02,P1061,WH_Delhi,5706,487,2579,654,315885
2024-04-02,P1251,WH_Mumbai,3715,1662,1230,2784,100005
2024-04-02,P1145,WH_Delhi,4481,1027,1665,4255,354332
2024-04-02,P1188,WH_Bangalore,8900,788,2826,5072,313104
2024-04-02,P1091,WH_Bangalore,6719,136,2859,7487,110080
2024-04-02,P1127,WH_Mumbai,3205,1566,2338,7690,298347
2024-04-02,P1266,WH_Bangalore,3211,1234,1164,5244,85635
2024-04-02,P1142,WH_Kolkata,8921,1239,841,1939,160336
2024-04-02,P1149,WH_Mumbai,6324,1611,462,4907,159447
2024-04-02,P1269,WH_Kolkata,5766,873,1380,3607,307729
2024-04-02,P1218,WH_Bangalore,1899,955,2686,974,328415
2024-04-02,P1133,WH_Mumbai,6551,435,1449,5591,122104
2024-04-02,P1036,WH_Bangalore,6293,1262,1740,3479,125912
2024-04-02,P1141,WH_Kolkata,7255,276,940,7851,212862
2024-04-02,P1210,WH_Bangalore,2622,301,2844,4839,98375
2024-04-02,P1003,WH_Kolkata,5930,1303,1124,4192,363651
2024-04-02,P1071,WH_Delhi,4602,614,1514,5584,272746
2024-04-02,P1148,WH_Kolkata,4987,1982,1857,2106,291431
2024-04-02,P1076,WH_Kolkata,8652,1901,345,3909,229641
2024-04-02,P1254,WH_Kolkata,5953,730,751,250,348907
2024-04-02,P1238,WH_Bangalore,3765,1741,2834,3084,347259
2024-04-02,P1230,WH_Mumbai,1087,30,2427,2456,371713
2024-04-02,P1044,WH_Kolkata,546,16,2786,3319,481925
2024-04-02,P1245,WH_Delhi,8728,1653,1931,7701,359913
2024-04-02,P1250,WH_Kolkata,585,1721,1143,7819,99346
2024-04-02,P1006,WH_Delhi,9672,814,2757,5124,75540
2024-04-02,P1048,WH_Delhi,5135,10,1918,5522,231163
2024-04-02,P1187,WH_Mumbai,3934,184,1832,3366,55844
2024-04-02,P1057,WH_Bangalore,4101,1102,2468,3364,69168
2024-04-02,P1031,WH_Bangalore,9903,597,2953,7614,240107
2024-04-02,P1115,WH_Kolkata,4441,475,1110,1471,212145
2024-04-02,P1121,WH_Bangalore,4915,1415,1542,3878,361816
2024-04-02,P1233,WH_Kolkata,1053,1503,2658,363,95487
2024-04-02,P1144,WH_Delhi,8614,1566,767,6695,411653
2024-04-02,P1094,WH_Mumbai,5423,411,391,1648,451353
2024-04-02,P1113,WH_Kolkata,3215,1391,2154,4763,385179
2024-04-02,P1184,WH_Kolkata,782,869,1938,1110,62600
2024-04-02,P1152,WH_Mumbai,2759,462,2539,3092,401650
2024-04-02,P1012,WH_Kolkata,8446,1469,935,7929,168684
2024-04-02,P1024,WH_Delhi,9444,614,1617,3375,424498
2024-04-02,P1193,WH_Mumbai,4185,880,908,3358,361683
2024-04-02,P1192,WH_Mumbai,3360,912,2996,6035,213586
2024-04-02,P1029,WH_Mumbai,8933,1658,1180,6290,85242
2024-04-02,P1273,WH_Delhi,8328,1373,2176,7061,107689
2024-04-02,P1268,WH_Kolkata,6988,1749,593,5545,381764
2024-04-02,P1075,WH_Kolkata,8810,892,594,5009,153337
2024-04-02,P1045,WH_Mumbai,2823,186,2121,324,212632
2024-04-02,P1126,WH_Bangalore,6760,442,2934,7285,344667
2024-04-02,P1175,WH_Kolkata,8564,76,438,6673,268622
2024-04-02,P1235,WH_Mumbai,2228,1467,104,7683,294551
2024-04-03,P1218,WH_Mumbai,3276,928,498,4411,452103
2024-04-03,P1109,WH_Delhi,876,977,2895,4091,55748
2024-04-03,P1240,WH_Kolkata,9828,765,1512,394,358304
2024-04-03,P1061,WH_Delhi,4519,578,934,396,366993
2024-04-03,P1159,WH_Kolkata,6817,1186,961,7145,417665
2024-04-03,P1199,WH_Delhi,6078,1856,1592,141,466806
2024-04-03,P1270,WH_Delhi,1462,1318,1186,5355,228522
2024-04-03,P1191,WH_Mumbai,4541,1879,448,3816,131838
2024-04-03,P1256,WH_Delhi,6186,1608,249,966,161609
2024-04-03,P1068,WH_Bangalore,1498,1773,2299,681,55203
2024-04-03,P1009,WH_Mumbai,9631,355,2666,1160,257254
2024-04-03,P1169,WH_Mumbai,2781,898,1024,441,362178
2024-04-03,P1134,WH_Kolkata,9599,974,1579,2202,470061
2024-04-03,P1094,WH_Delhi,2142,1617,2336,5755,447150
2024-04-03,P1222,WH_Delhi,9196,1075,1415,6718,128869
2024-04-03,P1111,WH_Delhi,3456,1675,1370,2068,424283
2024-04-03,P1226,WH_Delhi,2130,265,1210,1367,498288
2024-04-03,P1166,WH_Kolkata,5095,691,1722,193,106937
2024-04-03,P1272,WH_Delhi,6228,1849,1027,6049,238398
2024-04-03,P1116,WH_Mumbai,6131,968,2401,5978,479238
2024-04-03,P1242,WH_Mumbai,5117,503,2608,7938,156761
2024-04-03,P1047,WH_Mumbai,1663,1536,2949,2557,225127
2024-04-03,P1127,WH_Kolkata,7626,1699,547,2713,133712
2024-04-03,P1155,WH_Delhi,4247,183,1954,6688,143866
2024-04-03,P1248,WH_Kolkata,6960,212,2283,6399,456040
2024-04-03,P1084,WH_Mumbai,4159,723,2545,5489,488301
2024-04-03,P1052,WH_Kolkata,1286,392,2869,6671,279149
2024-04-03,P1064,WH_Delhi,9292,375,188,2086,353518
2024-04-03,P1075,WH_Mumbai,1096,1183,1316,5832,402714
2024-04-03,P1124,WH_Kolkata,6159,1695,2992,4871,330870
2024-04-03,P1168,WH_Kolkata,7298,1047,1199,4535,469850
2024-04-03,P1144,WH_Mumbai,6783,1863,694,4352,62372
2024-04-03,P1180,WH_Kolkata,2394,1086,2884,560,380519
2024-04-03,P1085,WH_Bangalore,3222,600,1579,343,178300
2024-04-03,P1110,WH_Mumbai,5969,1785,2366,307,480159
2024-04-03,P1219,WH_Bangalore,7849,1750,2989,441,111428
2024-04-03,P1033,WH_Bangalore,728,552,199,1400,103181
2024-04-03,P1154,WH_Mumbai,8891,1211,2667,6756,161481
2024-04-03,P1123,WH_Kolkata,2539,607,1247,3301,57464
2024-04-03,P1196,WH_Bangalore,3774,275,1202,6435,103132
2024-04-03,P1044,WH_Kolkata,1091,622,2030,4622,66000
2024-04-03,P1261,WH_Kolkata,9453,1177,374,2134,425002
2024-04-03,P1243,WH_Delhi,7965,642,2075,7310,196079
2024-04-03,P1034,WH_Kolkata,8663,759,1554,2711,143849
2024-04-03,P1136,WH_Kolkata,4098,733,2806,278,225782
2024-04-03,P1181,WH_Kolkata,7140,1404,381,6885,274549
2024-04-03,P1255,WH_Bangalore,2115,956,111,2196,358256
2024-04-03,P1176,WH_Mumbai,5698,1900,2560,4202,143043
2024-04-03,P1119,WH_Bangalore,9299,101,1267,3017,264346
2024-04-03,P1246,WH_Bangalore,3928,755,185,7960,285487
2024-04-04,P1020,WH_Mumbai,4390,1434,1200,694,152901
2024-04-04,P1053,WH_Kolkata,3649,1198,1043,3128,59793
2024-04-04,P1226,WH_Bangalore,8455,1361,1896,225,310515
2024-04-04,P1107,WH_Bangalore,1953,1459,268,1734,443424
2024-04-04,P1079,WH_Mumbai,1629,1411,730,5315,314292
2024-04-04,P1109,WH_Delhi,7184,177,1081,3318,284489
2024-04-04,P1246,WH_Bangalore,7319,352,2352,2011,446824
2024-04-04,P1243,WH_Mumbai,753,244,2355,6296,477643
2024-04-04,P1269,WH_Mumbai,8381,1346,475,1342,106228
2024-04-04,P1033,WH_Delhi,3024,263,2872,7311,416236
2024-04-04,P1018,WH_Bangalore,7134,394,731,7208,262312
2024-04-04,P1062,WH_Bangalore,5510,1818,1125,7705,497140
2024-04-04,P1247,WH_Kolkata,7105,1545,1517,6592,214299
2024-04-04,P1152,WH_Kolkata,6926,661,2605,7796,68492
2024-04-04,P1084,WH_Kolkata,4004,1852,805,5044,166008
2024-04-04,P1171,WH_Mumbai,8384,1617,1908,7570,480833
2024-04-04,P1265,WH_Kolkata,9467,1855,1222,5430,50577
2024-04-04,P1162,WH_Mumbai,9314,1231,1365,1929,371781
2024-04-04,P1267,WH_Bangalore,3653,579,2289,2461,154977
2024-04-04,P1128,WH_Delhi,4792,1428,2862,739,377198
2024-04-04,P1102,WH_Delhi,554,1686,1943,4565,427873
2024-04-04,P1118,WH_Kolkata,3485,1671,1960,475,182215
2024-04-04,P1208,WH_Mumbai,9862,409,787,2414,376242
2024-04-04,P1076,WH_Mumbai,2992,309,317,5954,443717
2024-04-04,P1178,WH_Mumbai,8819,718,658,3867,399503
2024-04-04,P1050,WH_Bangalore,5751,220,1233,4111,246673
2024-04-04,P1028,WH_Delhi,9655,374,1536,6795,404641
2024-04-04,P1150,WH_Kolkata,1313,1836,1262,1015,321047
2024-04-04,P1270,WH_Delhi,2069,726,1842,3097,297039
2024-04-04,P1009,WH_Bangalore,8614,123,2126,7491,134602
2024-04-04,P1129,WH_Delhi,6001,289,1515,3899,113725
2024-04-04,P1103,WH_Delhi,6543,1688,1923,5376,396178
2024-04-04,P1235,WH_Kolkata,4247,1519,1056,325,330380
2024-04-04,P1251,WH_Mumbai,910,1302,1273,4364,102711
2024-04-04,P1245,WH_Bangalore,9703,820,2813,4572,228533
2024-04-04,P1044,WH_Mumbai,8219,1901,1445,4713,115989
2024-04-04,P1132,WH_Kolkata,9132,38,2413,5087,75501
2024-04-04,P1168,WH_Bangalore,794,1813,1417,3411,355567
2024-04-04,P1039,WH_Bangalore,5981,333,1242,952,195573
2024-04-04,P1015,WH_Kolkata,6583,1872,1975,5445,181103
2024-04-04,P1175,WH_Delhi,9370,1461,1187,4645,401373
2024-04-04,P1254,WH_Mumbai,7438,298,2065,1836,246000
2024-04-04,P1227,WH_Delhi,1382,64,2044,3748,87285
2024-04-04,P1105,WH_Kolkata,5304,678,861,3233,335694
2024-04-04,P1101,WH_Kolkata,2006,1421,2412,7238,409111
2024-04-04,P1263,WH_Bangalore,2335,1183,1291,4374,482363
2024-04-04,P1144,WH_Kolkata,9817,1006,2458,4025,491975
2024-04-04,P1006,WH_Bangalore,1309,19,639,4432,434617
2024-04-04,P1037,WH_Delhi,9948,963,1082,7206,66700
2024-04-04,P1055,WH_Mumbai,2956,1641,1847,4159,230386
2024-04-05,P1122,WH_Mumbai,9216,424,880,7348,439724
2024-04-05,P1011,WH_Bangalore,5079,1340,1847,2070,449079
2024-04-05,P1133,WH_Mumbai,921,396,323,1587,71952
2024-04-05,P1037,WH_Mumbai,8488,767,127,6089,50395
2024-04-05,P1228,WH_Kolkata,3469,1440,554,4719,157795
2024-04-05,P1173,WH_Mumbai,8338,1201,866,5039,318977
2024-04-05,P1264,WH_Bangalore,9283,403,2901,4764,262440
2024-04-05,P1076,WH_Bangalore,703,390,750,4412,216133
2024-04-05,P1170,WH_Mumbai,743,1939,2346,1785,150762
2024-04-05,P1146,WH_Kolkata,3987,1462,2906,4918,146461
2024-04-05,P1061,WH_Mumbai,5469,1645,1569,4847,76457
2024-04-05,P1192,WH_Delhi,7250,965,2327,7317,134643
2024-04-05,P1255,WH_Bangalore,1221,958,1469,7015,450366
2024-04-05,P1116,WH_Kolkata,4728,374,2467,5916,441344
2024-04-05,P1038,WH_Kolkata,9894,536,1008,2035,197706
2024-04-05,P1180,WH_Mumbai,4500,1624,2463,1142,446484
2024-04-05,P1191,WH_Mumbai,5994,940,1876,4274,64269
2024-04-05,P1240,WH_Bangalore,8929,190,2531,2691,431276
2024-04-05,P1020,WH_Kolkata,1614,1920,298,6550,439291
2024-04-05,P1214,WH_Mumbai,7603,55,2311,1486,158314
2024-04-05,P1042,WH_Delhi,8830,994,1877,6200,363409
2024-04-05,P1044,WH_Mumbai,1863,717,1945,1973,484759
2024-04-05,P1155,WH_Bangalore,841,1763,1235,1618,346312
2024-04-05,P1112,WH_Bangalore,8146,1077,1303,2736,81045
2024-04-05,P1046,WH_Bangalore,610,1719,1574,1332,280834
2024-04-05,P1025,WH_Delhi,1353,962,1799,5834,483342
2024-04-05,P1254,WH_Bangalore,7843,1248,1579,1816,259499
2024-04-05,P1007,WH_Delhi,1594,1858,840,1765,211142
2024-04-05,P1121,WH_Mumbai,3853,1234,2777,6461,423613
2024-04-05,P1193,WH_Kolkata,7512,1895,1857,845,239205
2024-04-05,P1040,WH_Mumbai,5131,316,1272,1527,195436
2024-04-05,P1039,WH_Delhi,9867,927,2568,5394,74056
2024-04-05,P1243,WH_Delhi,7946,1819,781,2311,85218
2024-04-05,P1036,WH_Kolkata,3658,21,2583,436,274723
2024-04-05,P1060,WH_Delhi,8210,300,1247,1094,411417
2024-04-05,P1271,WH_Bangalore,2549,642,1812,4221,306267
2024-04-05,P1246,WH_Bangalore,8730,524,1231,4549,344459
2024-04-05,P1270,WH_Delhi,7451,1941,1845,3961,290243
2024-04-05,P1138,WH_Bangalore,3347,1597,1847,1544,450363
2024-04-05,P1006,WH_Bangalore,5483,540,1403,7650,318101
2024-04-05,P1135,WH_Mumbai,3420,577,859,410,352346
2024-04-05,P1241,WH_Bangalore,2900,837,144,7056,463914
2024-04-05,P1147,WH_Kolkata,7557,1595,239,4864,400306
2024-04-05,P1091,WH_Delhi,2083,340,1070,5813,362797
2024-04-05,P1207,WH_Delhi,5140,925,2477,4840,187728
2024-04-05,P1212,WH_Mumbai,6152,1964,229,6740,366609
2024-04-05,P1248,WH_Bangalore,2616,996,2343,1825,381253
2024-04-05,P1048,WH_Mumbai,7873,79,514,7750,64109
2024-04-05,P1153,WH_Mumbai,3086,588,2812,2881,358681
2024-04-05,P1089,WH_Mumbai,4328,450,1564,7368,272246
2024-04-06,P1266,WH_Delhi,2575,1815,1277,1932,449738
2024-04-06,P1217,WH_Bangalore,8794,1251,1554,2205,328192
2024-04-06,P1190,WH_Delhi,2169,1445,535,112,431648
2024-04-06,P1205,WH_Bangalore,6506,1283,2452,921,125495
2024-04-06,P1039,WH_Kolkata,4744,1861,646,1040,442698
2024-04-06,P1236,WH_Kolkata,7098,1009,1996,2774,351910
2024-04-06,P1096,WH_Bangalore,5612,1711,887,1628,246852
2024-04-06,P1160,WH_Bangalore,914,522,2027,325,190474
2024-04-06,P1156,WH_Mumbai,8923,1104,2451,7152,387876
2024-04-06,P1147,WH_Delhi,9483,1482,2383,4720,71351
2024-04-06,P1027,WH_Bangalore,8733,524,640,6282,383129
2024-04-06,P1234,WH_Mumbai,7244,1548,2840,1617,486822
2024-04-06,P1093,WH_Delhi,8292,964,2227,6332,231246
2024-04-06,P1244,WH_Delhi,5961,1138,2540,3089,233047
2024-04-06,P1139,WH_Bangalore,8247,719,2396,1605,359054
2024-04-06,P1113,WH_Mumbai,2826,1020,2609,6118,189703
2024-04-06,P1125,WH_Mumbai,9129,673,2548,6839,410254
2024-04-06,P1007,WH_Mumbai,7942,417,2799,4736,394644
2024-04-06,P1129,WH_Kolkata,1963,1933,1559,617,133356
2024-04-06,P1252,WH_Delhi,6456,1717,999,2458,62641
2024-04-06,P1111,WH_Bangalore,2206,1199,2182,6146,278721
2024-04-06,P1040,WH_Mumbai,2340,641,2970,1180,293163
2024-04-06,P1197,WH_Kolkata,5896,724,2572,2473,170724
2024-04-06,P1112,WH_Kolkata,2664,525,1353,1959,128736
2024-04-06,P1254,WH_Kolkata,5247,1719,965,4717,470996
2024-04-06,P1201,WH_Bangalore,2248,1460,969,3957,491173
2024-04-06,P1265,WH_Delhi,9784,1339,2253,322,208606
2024-04-06,P1008,WH_Kolkata,1784,319,1548,2532,351176
2024-04-06,P1069,WH_Mumbai,1569,582,2188,4442,407266
2024-04-06,P1054,WH_Kolkata,5229,637,1774,7173,178965
2024-04-06,P1220,WH_Mumbai,1668,767,2711,4451,181821
2024-04-06,P1250,WH_Mumbai,6156,178,2798,3178,410062
2024-04-06,P1081,WH_Kolkata,737,1111,696,6980,417972
2024-04-06,P1132,WH_Bangalore,7187,728,1702,6550,486944
2024-04-06,P1194,WH_Mumbai,4669,951,1869,5134,444624
2024-04-06,P1094,WH_Bangalore,7597,1985,1808,2131,96382
2024-04-06,P1012,WH_Bangalore,6359,1778,1718,3955,441526
2024-04-06,P1241,WH_Bangalore,8728,462,910,2010,380729
2024-04-06,P1151,WH_Kolkata,6041,1283,360,3967,384187
2024-04-06,P1259,WH_Kolkata,3401,1989,724,5418,451861
2024-04-06,P1046,WH_Bangalore,8494,1210,1088,3272,408955
2024-04-06,P1070,WH_Kolkata,7014,78,1200,1662,315450
2024-04-06,P1024,WH_Mumbai,7707,1614,1006,1646,117970
2024-04-06,P1017,WH_Delhi,900,1792,1893,5929,337503
2024-04-06,P1171,WH_Kolkata,652,842,2041,2112,337443
2024-04-06,P1028,WH_Kolkata,7004,1533,1558,3768,330533
2024-04-06,P1230,WH_Mumbai,4051,926,1590,5623,70142
2024-04-06,P1251,WH_Mumbai,4516,471,1116,488,196034
2024-04-06,P1221,WH_Kolkata,7044,1511,346,1501,465290
2024-04-06,P1199,WH_Mumbai,8185,313,269,6906,482724
2024-04-07,P1276,WH_Kolkata,6601,1431,1944,2325,197077
2024-04-07,P1259,WH_Delhi,828,983,2689,6363,115797
2024-04-07,P1095,WH_Kolkata,2945,1739,866,7333,473523
2024-04-07,P1213,WH_Delhi,9499,963,972,1815,150633
2024-04-07,P1083,WH_Mumbai,4950,1334,672,4422,145244
2024-04-07,P1187,WH_Kolkata,5710,121,1559,5901,482008
2024-04-07,P1026,WH_Bangalore,1394,1925,1983,2102,451180
2024-04-07,P1062,WH_Mumbai,7055,1855,1258,5912,310605
2024-04-07,P1232,WH_Bangalore,2127,1026,1153,6502,78375
2024-04-07,P1203,WH_Mumbai,7857,178,443,7838,423527
2024-04-07,P1268,WH_Mumbai,1473,1861,986,5466,280991
2024-04-07,P1251,WH_Delhi,645,1666,295,805,397757
2024-04-07,P1168,WH_Bangalore,9689,258,1944,4871,88075
2024-04-07,P1217,WH_Delhi,4594,1096,1020,7724,254653
2024-04-07,P1032,WH_Kolkata,9238,1159,1673,5583,149721
2024-04-07,P1104,WH_Bangalore,8486,1976,1154,6063,122526
2024-04-07,P1017,WH_Delhi,3038,163,1077,6688,90773
2024-04-07,P1193,WH_Kolkata,2130,142,1299,789,71330
2024-04-07,P1133,WH_Mumbai,8683,679,339,3443,138508
2024-04-07,P1034,WH_Delhi,8103,1427,2626,890,314995
2024-04-07,P1001,WH_Bangalore,9250,199,644,5446,166936
2024-04-07,P1225,WH_Delhi,8273,1901,349,1473,148521
2024-04-07,P1074,WH_Delhi,1236,259,2618,4573,85365
2024-04-07,P1003,WH_Bangalore,9491,1351,2849,4050,106462
2024-04-07,P1016,WH_Kolkata,1824,1942,2628,6872,222192
2024-04-07,P1033,WH_Delhi,887,1042,667,5129,307972
2024-04-07,P1169,WH_Bangalore,7676,958,1211,7092,76658
2024-04-07,P1101,WH_Kolkata,8882,1462,828,3741,163256
2024-04-07,P1012,WH_Mumbai,9956,1202,528,1346,370551
2024-04-07,P1087,WH_Delhi,4517,1353,1684,4637,102159
2024-04-07,P1014,WH_Delhi,2230,743,1125,3131,264878
2024-04-07,P1039,WH_Kolkata,4279,1870,2008,3063,427922
2024-04-07,P1220,WH_Bangalore,1049,1284,204,1216,367362
2024-04-07,P1205,WH_Bangalore,6913,1826,1444,6954,347898
2024-04-07,P1088,WH_Delhi,2991,161,1658,110,99396
2024-04-07,P1126,WH_Bangalore,1475,122,1332,7390,360964
2024-04-07,P1044,WH_Mumbai,1299,320,1457,3088,329090
2024-04-07,P1134,WH_Delhi,3044,636,757,3942,252191
2024-04-07,P1123,WH_Delhi,5893,1076,1691,7602,440224
2024-04-07,P1201,WH_Kolkata,7114,1858,1423,1501,421976
2024-04-07,P1170,WH_Mumbai,1008,965,1800,599,136799
2024-04-07,P1176,WH_Bangalore,1710,685,980,7224,297950
